공고_ID,기업명,공고_제목,직무명,시작일,마감일,기업_분류,근무지,문항_개수,문항_질문,문항_글자수,URL,포스터,공고_본문,수집일시,회사_로고,채용_형태
102287,한국교통안전공단(KOTSA),2026년 제1차 기간제근로자 통합채용 공고,자율주행실증처_청년인턴(사무)_연구보조(자율주행 가상시험환경 구축 R&D 등),2026년 1월 29일 16:00,2026년 2월 13일 10:00,,,4,"공단 지원 동기와 해당 직무 경험 후 본인의 비전에 대해 작성해 주시기 바랍니다. | 직무 수행을 위해 그 동안 어떤 자기개발 노력을 해 왔는지 작성해 주시기 바랍니다. | 최근 본인이 심적, 체력적, 환경적으로 한계에 부딪혔던 상황에 대해 생각해보고, 이를 해결하기 위해 노력했던 사항에 대해 작성해 주시기 바랍니다. | 최근 문제를 개선, 해결하기 위해 아이디어를 제시했던 경험에 대해 생각해보고, 그 아이디어의 내용과 적용과정 및 결과에 대해 작성해 주시기 바랍니다.",500 | 500 | 500 | 500,https://jasoseol.com/recruit/102287,https://daoift3qrrnil.cloudfront.net/content_images/images/000/339/913/webp/%ED%95%9C%EA%B5%AD%EA%B5%90%ED%86%B5%EC%95%88%EC%A0%84%EA%B3%B5%EB%8B%A8_1.webp?1769648085,,2026-02-03 12:23,https://daoift3qrrnil.cloudfront.net/company_groups/images/000/000/425/webp/0000702987_%ED%95%9C%EA%B5%AD%EA%B5%90%ED%86%B5%EC%95%88%EC%A0%84%EA%B3%B5%EB%8B%A8_185x72.webp?1684484710,"계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 계약직, 계약직, 계약직, 계약직, 계약직, 계약직, 인턴, 계약직, 계약직, 계약직, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 계약직, 인턴, 계약직, 인턴, 인턴, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴"
102287,한국교통안전공단(KOTSA),2026년 제1차 기간제근로자 통합채용 공고,안전기준국제화센터_실무원(사무)_연구업무 보조 및 행정업무 등,2026년 1월 29일 16:00,2026년 2월 13일 10:00,,,4,"공단 지원 동기와 해당 직무 경험 후 본인의 비전에 대해 작성해 주시기 바랍니다. | 직무 수행을 위해 그 동안 어떤 자기개발 노력을 해 왔는지 작성해 주시기 바랍니다. | 최근 본인이 심적, 체력적, 환경적으로 한계에 부딪혔던 상황에 대해 생각해보고, 이를 해결하기 위해 노력했던 사항에 대해 작성해 주시기 바랍니다. | 최근 문제를 개선, 해결하기 위해 아이디어를 제시했던 경험에 대해 생각해보고, 그 아이디어의 내용과 적용과정 및 결과에 대해 작성해 주시기 바랍니다.",500 | 500 | 500 | 500,https://jasoseol.com/recruit/102287,https://daoift3qrrnil.cloudfront.net/content_images/images/000/339/913/webp/%ED%95%9C%EA%B5%AD%EA%B5%90%ED%86%B5%EC%95%88%EC%A0%84%EA%B3%B5%EB%8B%A8_1.webp?1769648085,,2026-02-03 12:23,https://daoift3qrrnil.cloudfront.net/company_groups/images/000/000/425/webp/0000702987_%ED%95%9C%EA%B5%AD%EA%B5%90%ED%86%B5%EC%95%88%EC%A0%84%EA%B3%B5%EB%8B%A8_185x72.webp?1684484710,"계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 계약직, 계약직, 계약직, 계약직, 계약직, 계약직, 인턴, 계약직, 계약직, 계약직, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 계약직, 인턴, 계약직, 인턴, 인턴, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴"
102287,한국교통안전공단(KOTSA),2026년 제1차 기간제근로자 통합채용 공고,자동차인증처_실무원(사무)_정부위탁사업 및 자율주행자동차 안전운행 성능 확인 보조,2026년 1월 29일 16:00,2026년 2월 13일 10:00,,,4,"공단 지원 동기와 해당 직무 경험 후 본인의 비전에 대해 작성해 주시기 바랍니다. | 직무 수행을 위해 그 동안 어떤 자기개발 노력을 해 왔는지 작성해 주시기 바랍니다. | 최근 본인이 심적, 체력적, 환경적으로 한계에 부딪혔던 상황에 대해 생각해보고, 이를 해결하기 위해 노력했던 사항에 대해 작성해 주시기 바랍니다. | 최근 문제를 개선, 해결하기 위해 아이디어를 제시했던 경험에 대해 생각해보고, 그 아이디어의 내용과 적용과정 및 결과에 대해 작성해 주시기 바랍니다.",500 | 500 | 500 | 500,https://jasoseol.com/recruit/102287,https://daoift3qrrnil.cloudfront.net/content_images/images/000/339/913/webp/%ED%95%9C%EA%B5%AD%EA%B5%90%ED%86%B5%EC%95%88%EC%A0%84%EA%B3%B5%EB%8B%A8_1.webp?1769648085,,2026-02-03 12:23,https://daoift3qrrnil.cloudfront.net/company_groups/images/000/000/425/webp/0000702987_%ED%95%9C%EA%B5%AD%EA%B5%90%ED%86%B5%EC%95%88%EC%A0%84%EA%B3%B5%EB%8B%A8_185x72.webp?1684484710,"계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 계약직, 계약직, 계약직, 계약직, 계약직, 계약직, 인턴, 계약직, 계약직, 계약직, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 계약직, 인턴, 계약직, 인턴, 인턴, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴"
102287,한국교통안전공단(KOTSA),2026년 제1차 기간제근로자 통합채용 공고,"자동차인증처_청년인턴(사무)_정부위탁사업(기술검토, 안전검사 등) 업무 보조",2026년 1월 29일 16:00,2026년 2월 13일 10:00,,,4,"공단 지원 동기와 해당 직무 경험 후 본인의 비전에 대해 작성해 주시기 바랍니다. | 직무 수행을 위해 그 동안 어떤 자기개발 노력을 해 왔는지 작성해 주시기 바랍니다. | 최근 본인이 심적, 체력적, 환경적으로 한계에 부딪혔던 상황에 대해 생각해보고, 이를 해결하기 위해 노력했던 사항에 대해 작성해 주시기 바랍니다. | 최근 문제를 개선, 해결하기 위해 아이디어를 제시했던 경험에 대해 생각해보고, 그 아이디어의 내용과 적용과정 및 결과에 대해 작성해 주시기 바랍니다.",500 | 500 | 500 | 500,https://jasoseol.com/recruit/102287,https://daoift3qrrnil.cloudfront.net/content_images/images/000/339/913/webp/%ED%95%9C%EA%B5%AD%EA%B5%90%ED%86%B5%EC%95%88%EC%A0%84%EA%B3%B5%EB%8B%A8_1.webp?1769648085,,2026-02-03 12:23,https://daoift3qrrnil.cloudfront.net/company_groups/images/000/000/425/webp/0000702987_%ED%95%9C%EA%B5%AD%EA%B5%90%ED%86%B5%EC%95%88%EC%A0%84%EA%B3%B5%EB%8B%A8_185x72.webp?1684484710,"계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 계약직, 계약직, 계약직, 계약직, 계약직, 계약직, 인턴, 계약직, 계약직, 계약직, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 계약직, 인턴, 계약직, 인턴, 인턴, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴"
102287,한국교통안전공단(KOTSA),2026년 제1차 기간제근로자 통합채용 공고,건설기계인증처_청년인턴(사무)_건설기계 업무 지원 등,2026년 1월 29일 16:00,2026년 2월 13일 10:00,,,4,"공단 지원 동기와 해당 직무 경험 후 본인의 비전에 대해 작성해 주시기 바랍니다. | 직무 수행을 위해 그 동안 어떤 자기개발 노력을 해 왔는지 작성해 주시기 바랍니다. | 최근 본인이 심적, 체력적, 환경적으로 한계에 부딪혔던 상황에 대해 생각해보고, 이를 해결하기 위해 노력했던 사항에 대해 작성해 주시기 바랍니다. | 최근 문제를 개선, 해결하기 위해 아이디어를 제시했던 경험에 대해 생각해보고, 그 아이디어의 내용과 적용과정 및 결과에 대해 작성해 주시기 바랍니다.",500 | 500 | 500 | 500,https://jasoseol.com/recruit/102287,https://daoift3qrrnil.cloudfront.net/content_images/images/000/339/913/webp/%ED%95%9C%EA%B5%AD%EA%B5%90%ED%86%B5%EC%95%88%EC%A0%84%EA%B3%B5%EB%8B%A8_1.webp?1769648085,,2026-02-03 12:23,https://daoift3qrrnil.cloudfront.net/company_groups/images/000/000/425/webp/0000702987_%ED%95%9C%EA%B5%AD%EA%B5%90%ED%86%B5%EC%95%88%EC%A0%84%EA%B3%B5%EB%8B%A8_185x72.webp?1684484710,"계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 계약직, 계약직, 계약직, 계약직, 계약직, 계약직, 인턴, 계약직, 계약직, 계약직, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 계약직, 인턴, 계약직, 인턴, 인턴, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴"
102287,한국교통안전공단(KOTSA),2026년 제1차 기간제근로자 통합채용 공고,특장차인증센터_청년인턴(사무)_소규모 제작자 자기인증 등,2026년 1월 29일 16:00,2026년 2월 13일 10:00,,,4,"공단 지원 동기와 해당 직무 경험 후 본인의 비전에 대해 작성해 주시기 바랍니다. | 직무 수행을 위해 그 동안 어떤 자기개발 노력을 해 왔는지 작성해 주시기 바랍니다. | 최근 본인이 심적, 체력적, 환경적으로 한계에 부딪혔던 상황에 대해 생각해보고, 이를 해결하기 위해 노력했던 사항에 대해 작성해 주시기 바랍니다. | 최근 문제를 개선, 해결하기 위해 아이디어를 제시했던 경험에 대해 생각해보고, 그 아이디어의 내용과 적용과정 및 결과에 대해 작성해 주시기 바랍니다.",500 | 500 | 500 | 500,https://jasoseol.com/recruit/102287,https://daoift3qrrnil.cloudfront.net/content_images/images/000/339/913/webp/%ED%95%9C%EA%B5%AD%EA%B5%90%ED%86%B5%EC%95%88%EC%A0%84%EA%B3%B5%EB%8B%A8_1.webp?1769648085,,2026-02-03 12:23,https://daoift3qrrnil.cloudfront.net/company_groups/images/000/000/425/webp/0000702987_%ED%95%9C%EA%B5%AD%EA%B5%90%ED%86%B5%EC%95%88%EC%A0%84%EA%B3%B5%EB%8B%A8_185x72.webp?1684484710,"계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 계약직, 계약직, 계약직, 계약직, 계약직, 계약직, 인턴, 계약직, 계약직, 계약직, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 계약직, 인턴, 계약직, 인턴, 인턴, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴"
102287,한국교통안전공단(KOTSA),2026년 제1차 기간제근로자 통합채용 공고,자동차안전하자심의위원회사무국_청년인턴(사무)_교환 제도 운영 및 위원회 운영 업무보조 등,2026년 1월 29일 16:00,2026년 2월 13일 10:00,,,4,"공단 지원 동기와 해당 직무 경험 후 본인의 비전에 대해 작성해 주시기 바랍니다. | 직무 수행을 위해 그 동안 어떤 자기개발 노력을 해 왔는지 작성해 주시기 바랍니다. | 최근 본인이 심적, 체력적, 환경적으로 한계에 부딪혔던 상황에 대해 생각해보고, 이를 해결하기 위해 노력했던 사항에 대해 작성해 주시기 바랍니다. | 최근 문제를 개선, 해결하기 위해 아이디어를 제시했던 경험에 대해 생각해보고, 그 아이디어의 내용과 적용과정 및 결과에 대해 작성해 주시기 바랍니다.",500 | 500 | 500 | 500,https://jasoseol.com/recruit/102287,https://daoift3qrrnil.cloudfront.net/content_images/images/000/339/913/webp/%ED%95%9C%EA%B5%AD%EA%B5%90%ED%86%B5%EC%95%88%EC%A0%84%EA%B3%B5%EB%8B%A8_1.webp?1769648085,,2026-02-03 12:23,https://daoift3qrrnil.cloudfront.net/company_groups/images/000/000/425/webp/0000702987_%ED%95%9C%EA%B5%AD%EA%B5%90%ED%86%B5%EC%95%88%EC%A0%84%EA%B3%B5%EB%8B%A8_185x72.webp?1684484710,"계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 계약직, 계약직, 계약직, 계약직, 계약직, 계약직, 인턴, 계약직, 계약직, 계약직, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 계약직, 인턴, 계약직, 인턴, 인턴, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴"
102287,한국교통안전공단(KOTSA),2026년 제1차 기간제근로자 통합채용 공고,자동차안전하자심의위원회사무국_청년인턴(사무)_환불 제도 운영 및 위원회 운영 업무보조 등,2026년 1월 29일 16:00,2026년 2월 13일 10:00,,,4,"공단 지원 동기와 해당 직무 경험 후 본인의 비전에 대해 작성해 주시기 바랍니다. | 직무 수행을 위해 그 동안 어떤 자기개발 노력을 해 왔는지 작성해 주시기 바랍니다. | 최근 본인이 심적, 체력적, 환경적으로 한계에 부딪혔던 상황에 대해 생각해보고, 이를 해결하기 위해 노력했던 사항에 대해 작성해 주시기 바랍니다. | 최근 문제를 개선, 해결하기 위해 아이디어를 제시했던 경험에 대해 생각해보고, 그 아이디어의 내용과 적용과정 및 결과에 대해 작성해 주시기 바랍니다.",500 | 500 | 500 | 500,https://jasoseol.com/recruit/102287,https://daoift3qrrnil.cloudfront.net/content_images/images/000/339/913/webp/%ED%95%9C%EA%B5%AD%EA%B5%90%ED%86%B5%EC%95%88%EC%A0%84%EA%B3%B5%EB%8B%A8_1.webp?1769648085,,2026-02-03 12:23,https://daoift3qrrnil.cloudfront.net/company_groups/images/000/000/425/webp/0000702987_%ED%95%9C%EA%B5%AD%EA%B5%90%ED%86%B5%EC%95%88%EC%A0%84%EA%B3%B5%EB%8B%A8_185x72.webp?1684484710,"계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 계약직, 계약직, 계약직, 계약직, 계약직, 계약직, 인턴, 계약직, 계약직, 계약직, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 계약직, 인턴, 계약직, 인턴, 인턴, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴"
102287,한국교통안전공단(KOTSA),2026년 제1차 기간제근로자 통합채용 공고,자율주행자동차사고조사위원회사무국_청년인턴(사무)_자율주행차 사고조사 및 연구 보조,2026년 1월 29일 16:00,2026년 2월 13일 10:00,,,4,"공단 지원 동기와 해당 직무 경험 후 본인의 비전에 대해 작성해 주시기 바랍니다. | 직무 수행을 위해 그 동안 어떤 자기개발 노력을 해 왔는지 작성해 주시기 바랍니다. | 최근 본인이 심적, 체력적, 환경적으로 한계에 부딪혔던 상황에 대해 생각해보고, 이를 해결하기 위해 노력했던 사항에 대해 작성해 주시기 바랍니다. | 최근 문제를 개선, 해결하기 위해 아이디어를 제시했던 경험에 대해 생각해보고, 그 아이디어의 내용과 적용과정 및 결과에 대해 작성해 주시기 바랍니다.",500 | 500 | 500 | 500,https://jasoseol.com/recruit/102287,https://daoift3qrrnil.cloudfront.net/content_images/images/000/339/913/webp/%ED%95%9C%EA%B5%AD%EA%B5%90%ED%86%B5%EC%95%88%EC%A0%84%EA%B3%B5%EB%8B%A8_1.webp?1769648085,,2026-02-03 12:23,https://daoift3qrrnil.cloudfront.net/company_groups/images/000/000/425/webp/0000702987_%ED%95%9C%EA%B5%AD%EA%B5%90%ED%86%B5%EC%95%88%EC%A0%84%EA%B3%B5%EB%8B%A8_185x72.webp?1684484710,"계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 계약직, 계약직, 계약직, 계약직, 계약직, 계약직, 인턴, 계약직, 계약직, 계약직, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 계약직, 인턴, 계약직, 인턴, 인턴, 계약직, 인턴, 인턴, 계약직, 계약직, 인턴, 인턴, 인턴, 인턴, 인턴, 인턴"
102288,비바리퍼블리카(토스),Barista Support,Barista Support,2026년 1월 29일 10:53,2026년 2월 27일 23:59,대기업,"서울 강남구 테헤란로 142, 4층, 10층, 11층, 12층, 13층, 22층, 23층 (역삼동,아크플레이스)",2,"토스 커피사일로에 지원하게 된 동기는 무엇인가요? | 보유하고 계신 경력 기간 중 사용했던 머신, 담당했던 업무 영역(바 업무, 발주관리 등)을 말씀해 주세요!",700 | 700,https://jasoseol.com/recruit/102288,https://daoift3qrrnil.cloudfront.net/content_images/images/000/339/929/webp/30.webp?1769651656,,2026-02-03 12:24,https://daoift3qrrnil.cloudfront.net/company_groups/images/000/011/256/webp/icon-toss-logo_%281%29.webp?1684487963,계약직
102289,언론중재위원회,2026년 일반직(사무행정) 직원 채용,사무행정(일반직 5급-서울),2026년 2월 2일 10:00,2026년 2월 19일 14:00,,"서울 중구 세종대로 124, 프레스센",5,"본 채용에 지원한 동기와 지원직무에 관한 본인의 역량을 기술하시오. | 자신의 생각이나 의견을 상대방에게 설득했던 경험을 구체적으로 기술하시오. | 최근 5년 동안 겪었던 경험 중 가장 어려웠던 경험이 무엇이었으며, 그 경험을 극복한 방법을 기술하시오. | 우리 위원회에 가장 부합하는 인재상은 무엇이라고 생각하는지 기술하시오. | 위원회 입사 후 본인의 포부를 기술하시오.",600 | 600 | 600 | 600 | 600,https://jasoseol.com/recruit/102289,https://daoift3qrrnil.cloudfront.net/content_images/images/000/340/386/webp/%EC%96%B8%EC%A4%91%EC%9C%84_2026_%EC%9D%BC%EB%B0%98%EC%A7%81_%EC%B1%84%EC%9A%A9_%EA%B3%B5%EA%B3%A0%EB%AC%B8_%EC%9D%B4%EB%AF%B8%EC%A7%80_%282%29.webp?1770019189,,2026-02-03 12:24,https://daoift3qrrnil.cloudfront.net/company_groups/images/000/003/724/webp/%E1%84%8B%E1%85%A5%E1%86%AB%E1%84%85%E1%85%A9%E1%86%AB.webp?1684486372,"신입, 신입"
102289,언론중재위원회,2026년 일반직(사무행정) 직원 채용,사무행정(일반직 5급-광주),2026년 2월 2일 10:00,2026년 2월 19일 14:00,,"서울 중구 세종대로 124, 프레스센",5,"본 채용에 지원한 동기와 지원직무에 관한 본인의 역량을 기술하시오. | 자신의 생각이나 의견을 상대방에게 설득했던 경험을 구체적으로 기술하시오. | 최근 5년 동안 겪었던 경험 중 가장 어려웠던 경험이 무엇이었으며, 그 경험을 극복한 방법을 기술하시오. | 우리 위원회에 가장 부합하는 인재상은 무엇이라고 생각하는지 기술하시오. | 위원회 입사 후 본인의 포부를 기술하시오.",600 | 600 | 600 | 600 | 600,https://jasoseol.com/recruit/102289,https://daoift3qrrnil.cloudfront.net/content_images/images/000/340/386/webp/%EC%96%B8%EC%A4%91%EC%9C%84_2026_%EC%9D%BC%EB%B0%98%EC%A7%81_%EC%B1%84%EC%9A%A9_%EA%B3%B5%EA%B3%A0%EB%AC%B8_%EC%9D%B4%EB%AF%B8%EC%A7%80_%282%29.webp?1770019189,,2026-02-03 12:24,https://daoift3qrrnil.cloudfront.net/company_groups/images/000/003/724/webp/%E1%84%8B%E1%85%A5%E1%86%AB%E1%84%85%E1%85%A9%E1%86%AB.webp?1684486372,"신입, 신입"
